trial,route,mean,std,count,sem,ci_lower,ci_upper
128,Route C,-28.300536249402494,1.2588269186111873,500,0.0562964512384242,-28.410877293829806,-28.190195204975183
129,Route C,-28.317101940664564,1.2608031023734654,500,0.056384828862993897,-28.42761620523603,-28.206587676093097
130,Route C,-28.328105686942,1.266631678259634,500,0.056645490700863686,-28.439130848715692,-28.217080525168306
131,Route C,-28.320738542392554,1.2664246285536067,500,0.05663623115651571,-28.431745555459326,-28.209731529325783
132,Route C,-28.3415249815518,1.231127472864723,500,0.055057694365860964,-28.449438062508886,-28.233611900594713
133,Route C,-28.353349117632032,1.227765950739135,500,0.054907362526247276,-28.460967548183476,-28.245730687080588
134,Route C,-28.364341763996233,1.1898721688845153,500,0.053212701083217726,-28.46863865811934,-28.260044869873127
135,Route C,-28.365332103521233,1.200400786610916,500,0.05368355518212455,-28.470551871678197,-28.26011233536427
136,Route C,-28.33613468896982,1.1910951786949755,500,0.05326739574468449,-28.440538784629403,-28.23173059331024
137,Route C,-28.338953395338137,1.207660708141124,500,0.05400822874318173,-28.444809523674774,-28.2330972670015
138,Route C,-28.370330757152274,1.195929747735579,500,0.05348360424501859,-28.47515862147251,-28.26550289283204
139,Route C,-28.380441764337064,1.1928621940158202,500,0.05334641907217833,-28.485000745718533,-28.275882782955595
140,Route C,-28.380637800347966,1.203376445677117,500,0.05381663070112233,-28.486118396522166,-28.275157204173766
141,Route C,-28.378373620991287,1.2225491605158036,500,0.054674060574972774,-28.485534779718233,-28.27121246226434
142,Route C,-28.390254581645443,1.2448863428709505,500,0.05567300973841111,-28.49937368073273,-28.281135482558156
143,Route C,-28.38262093018232,1.2714777132681832,500,0.05686221197487287,-28.49407086565307,-28.271170994711568
144,Route C,-28.392804090061077,1.2814570232546225,500,0.05730850028483729,-28.50512875061936,-28.280479429502794
145,Route C,-28.4104449931279,1.2398823402796093,500,0.05544922393933464,-28.519125472048994,-28.301764514206806
146,Route C,-28.425358648465632,1.2292196165673286,500,0.05497237243841547,-28.533104498444928,-28.317612798486337
147,Route C,-28.42775801531862,1.2227299114716035,500,0.054682144003456105,-28.534935017565395,-28.320581013071845
148,Route C,-28.408994069866534,1.2173941549462042,500,0.054443521717412485,-28.51570337243266,-28.302284767300407
149,Route C,-28.417830309248583,1.2133828596825054,500,0.05426413113966341,-28.524188006282323,-28.311472612214843
150,Route C,-28.395111243291254,1.2107927138899222,500,0.05414829629838639,-28.501241904036092,-28.288980582546415
151,Route C,-28.394994119495912,1.2107938280000385,500,0.054148346122905484,-28.501124877896807,-28.288863361095018
152,Route C,-28.362110285403208,1.2447459722401302,500,0.05566673217295994,-28.47121708046221,-28.253003490344206
153,Route C,-28.379772697066734,1.2318940900438267,500,0.055091978528364866,-28.487752974982328,-28.27179241915114
154,Route C,-28.41426008725685,1.2160900487908752,500,0.054385200317148656,-28.520855079878462,-28.307665094635237
155,Route C,-28.370979091018874,1.244744383983103,500,0.05566666114394637,-28.480085746861008,-28.26187243517674
156,Route C,-28.423831244625077,1.2390160813872568,500,0.05541048366394636,-28.532435792606414,-28.31522669664374
157,Route C,-28.389673787131738,1.2683839451846544,500,0.05672385446004508,-28.500852541873424,-28.27849503239005
158,Route C,-28.36087866288505,1.272967368410483,500,0.056928831378097164,-28.47245917238612,-28.24929815338398
159,Route C,-28.38232356533573,1.252322578406252,500,0.05600556830148379,-28.49209447920664,-28.272552651464824
160,Route C,-28.37457145320275,1.2287278412976006,500,0.054950379579760164,-28.48227419717908,-28.266868709226422
161,Route C,-28.397657506405103,1.2027589944210517,500,0.05378901744149524,-28.503083980590436,-28.29223103221977
162,Route C,-28.38830703454421,1.213293275582308,500,0.05426012481690853,-28.49465687918535,-28.281957189903068
163,Route C,-28.407865025349942,1.2191840246010242,500,0.054523567121793313,-28.514731216908658,-28.300998833791226
164,Route C,-28.380123719076146,1.2449597345205274,500,0.055676291912759815,-28.489249251225154,-28.270998186927137
165,Route C,-28.382923761139708,1.2471060074103257,500,0.05577227615435689,-28.492237422402248,-28.273610099877168
166,Route C,-28.376868598839987,1.2438844030440261,500,0.055628201627163774,-28.48589987402923,-28.267837323650745
167,Route C,-28.387802319274545,1.2338909052978526,500,0.055181278821295074,-28.495957625764284,-28.279647012784807
168,Route C,-28.379713333450294,1.2360935059787534,500,0.0552797821182907,-28.488061706402142,-28.271364960498445
169,Route C,-28.39534714912747,1.2780973497763386,500,0.05715825111924437,-28.50737732132119,-28.28331697693375
170,Route C,-28.407859804783808,1.2940074209074381,500,0.05786977113076428,-28.521284556200104,-28.29443505336751
171,Route C,-28.373795746014725,1.2982891390409455,500,0.0580612553869046,-28.487595806573058,-28.259995685456392
172,Route C,-28.389626876669464,1.3023369423011517,500,0.05824227865189193,-28.503781742827172,-28.275472010511756
173,Route C,-28.391869676561686,1.2945638383794298,500,0.057894654876589124,-28.5053432001198,-28.278396153003573
174,Route C,-28.4073987217589,1.3051247491204603,500,0.05836695316301416,-28.521797949958405,-28.292999493559392
175,Route C,-28.423846347140667,1.2876208124521977,500,0.05758415331773243,-28.536711287643424,-28.31098140663791
176,Route C,-28.43351435157589,1.2630847175956843,500,0.05648686579770149,-28.544228608539385,-28.322800094612397
177,Route C,-28.396042585171116,1.2865673014447607,500,0.057537038873178965,-28.508815181362547,-28.283269988979686
178,Route C,-28.41365866708824,1.2640439899351572,500,0.05652976576090143,-28.524457007979606,-28.30286032619687
179,Route C,-28.417397703644777,1.2744620074434823,500,0.05699567366768939,-28.529109224033448,-28.305686183256107
180,Route C,-28.37959179289731,1.2826061018387047,500,0.05735988864134723,-28.49201717463435,-28.267166411160268
181,Route C,-28.36546084512637,1.2628108022433493,500,0.05647461593074345,-28.47615109235063,-28.254770597902112
182,Route C,-28.331543156415,1.2653027990861156,500,0.05658606141754626,-28.442451836793392,-28.22063447603661
183,Route C,-28.328748598843852,1.2843074727869956,500,0.05743597626325367,-28.44132311231983,-28.216174085367875
184,Route C,-28.373828196375648,1.2787304889011073,500,0.05718656596168832,-28.485913865660557,-28.26174252709074
185,Route C,-28.38722348782209,1.2732457244252797,500,0.056941279837517796,-28.498828396303626,-28.275618579340556
186,Route C,-28.36606550667892,1.2722692729969658,500,0.05689761160210906,-28.47758482541905,-28.254546187938786
187,Route C,-28.360760767150435,1.2571622345700695,500,0.05622200430488423,-28.47095589558801,-28.25056563871286
188,Route C,-28.358496210032975,1.2538120709207752,500,0.05607218043177281,-28.46839768367925,-28.2485947363867
189,Route C,-28.363700039763863,1.2296228796717403,500,0.05499040691270111,-28.47148123731276,-28.255918842214967
190,Route C,-28.35899780797655,1.243089613025189,500,0.05559265753696461,-28.467959416749,-28.2500361992041
191,Route C,-28.335422445179926,1.2209163760807407,500,0.05460104023518469,-28.442440484040887,-28.228404406318965
192,Route C,-28.355891528584294,1.2388323062880067,500,0.05540226499165646,-28.46447996796794,-28.24730308920065
193,Route C,-28.371536407206296,1.259188919123061,500,0.05631264039347298,-28.481909182377503,-28.26116363203509
194,Route C,-28.376412661762608,1.2243902096271475,500,0.05475639479423038,-28.483735195559298,-28.269090127965917
195,Route C,-28.38283564698505,1.2078884464932194,500,0.054018413511909114,-28.488711737468392,-28.27695955650171
196,Route C,-28.385202725343348,1.233143538372336,500,0.05514785555630327,-28.493292522233702,-28.277112928452993
197,Route C,-28.3681547944528,1.2380562006305744,500,0.05536755649150164,-28.476675205176143,-28.259634383729455
198,Route C,-28.359245333269417,1.2461791047587578,500,0.05573082380760828,-28.46847774793233,-28.250012918606505
199,Route C,-28.384051684379365,1.246969964962973,500,0.055766192151154775,-28.49335342099563,-28.2747499477631
200,Route C,-28.40578737757522,1.2371226167491394,500,0.05532580535106991,-28.514225956063317,-28.29734879908712
